10Hz,YAW,THRESHOLDS_0.5HZ_GAP6S_100TRIALS_20193281550_1.CSV,,
0,0,
7100,0,,,,,,,,,
7200,-0.0114,,,,,,,,,
7300,0.0114,,,,,,,,,
7400,0,,,,,,,,,
7500,0,,,,,,,,,
7600,0,,,,,,,,,
7700,0,,,,,,,,,
7800,0.0114,,,,,,,,,
7900,0,,,,,,,,,
8000,0,,,,,,,,,
8100,0,,,,,,,,,
8200,-0.124,,,,,,,,,
8300,-0.3197,,,,,,,,,
8400,-0.5777,,,,,,,,,
8500,-0.7739,,,,,,,,,
8600,-1.0414,,,,,,,,,
8700,-1.3012,,,,,,,,,
8800,-1.5221,,,,,,,,,
8900,-1.6479,,,,,,,,,
9000,-1.6453,,,,,,,,,
9100,-1.6436,,,,,,,,,
9200,-1.5449,,,,,,,,,
9300,-1.3265,,,,,,,,,
9400,-1.1202,,,,,,,,,
9500,-0.8835,,,,,,,,,
9600,-0.5585,,,,,,,,,
9700,-0.3841,,,,,,,,,
9800,-0.1869,,,,,,,,,
9900,-0.0229,,,,,,,,,
10000,0,,,,,,,,,
10100,0.0114,,,,,,,,,
10200,-0.0114,,,,,,,,,
10300,0,,,,,,,,,
10400,-0.0114,,,,,,,,,
10500,-0.0114,,,,,,,,,
10600,0,,,,,,,,,
10700,0.0114,,,,,,,,,
10800,0,,,,,,,,,
10900,0,,,,,,,,,
11000,0,,,,,,,,,
11100,0,,,,,,,,,
11200,0,,,,,,,,,
11300,0,,,,,,,,,
11400,-0.0114,,,,,,,,,
11500,0,,,,,,,,,
11600,0,,,,,,,,,
11700,0,,,,,,,,,
11800,-0.0114,,,,,,,,,
11900,0,,,,,,,,,
12000,0,,,,,,,,,
12100,0,,,,,,,,,
12200,-0.0114,,,,,,,,,
12300,0,,,,,,,,,
12400,0,,,,,,,,,
12500,0,,,,,,,,,
12600,0,,,,,,,,,
12700,0,,,,,,,,,
12800,0,,,,,,,,,
12900,-0.0114,,,,,,,,,
13000,0,,,,,,,,,
13100,0,,,,,,,,,
13200,-0.0114,,,,,,,,,
13300,0,,,,,,,,,
13400,-0.0114,,,,,,,,,
13500,0,,,,,,,,,
13600,0,,,,,,,,,
13700,0,,,,,,,,,
13800,0,,,,,,,,,
13900,0,,,,,,,,,
14000,0,,,,,,,,,
14100,0,,,,,,,,,
14200,0,,,,,,,,,
14300,-0.0115,,,,,,,,,
14400,0,,,,,,,,,
14500,-0.0114,,,,,,,,,
14600,0,,,,,,,,,
14700,0,,,,,,,,,
14800,0,,,,,,,,,
14900,0,,,,,,,,,
15000,0,,,,,,,,,
15100,0,,,,,,,,,
15200,0,,,,,,,,,
15300,0,,,,,,,,,
15400,0,,,,,,,,,
15500,0,,,,,,,,,
15600,0.0114,,,,,,,,,
15700,0,,,,,,,,,
15800,0,,,,,,,,,
15900,0,,,,,,,,,
16000,0,,,,,,,,,
16100,-0.0114,,,,,,,,,
16200,0,,,,,,,,,
16300,-0.0458,,,,,,,,,
16400,-0.0458,,,,,,,,,
16500,-0.12,,,,,,,,,
16600,-0.1186,,,,,,,,,
16700,-0.1346,,,,,,,,,
16800,-0.199,,,,,,,,,
16900,-0.1992,,,,,,,,,
17000,-0.2049,,,,,,,,,
17100,-0.2012,,,,,,,,,
17200,-0.1989,,,,,,,,,
17300,-0.1591,,,,,,,,,
17400,-0.123,,,,,,,,,
17500,-0.1172,,,,,,,,,
17600,-0.0862,,,,,,,,,
17700,-0.0343,,,,,,,,,
17800,-0.0114,,,,,,,,,
17900,0,,,,,,,,,
18000,-0.0114,,,,,,,,,
18100,0,,,,,,,,,
18200,-0.0114,,,,,,,,,
18300,0,,,,,,,,,
18400,0,,,,,,,,,
18500,0,,,,,,,,,
18600,-0.0114,,,,,,,,,
18700,0,,,,,,,,,
18800,-0.0114,,,,,,,,,
18900,0,,,,,,,,,
19000,0,,,,,,,,,
19100,0,,,,,,,,,
19200,0,,,,,,,,,
19300,0.0114,,,,,,,,,
19400,0,,,,,,,,,
19500,0,,,,,,,,,
19600,0,,,,,,,,,
19700,0,,,,,,,,,
19800,-0.0114,,,,,,,,,
19900,-0.0114,,,,,,,,,
20000,-0.0114,,,,,,,,,
20100,-0.0114,,,,,,,,,
20200,0.0115,,,,,,,,,
20300,0.0114,,,,,,,,,
20400,0.0114,,,,,,,,,
20500,0,,,,,,,,,
20600,-0.0114,,,,,,,,,
20700,0.0114,,,,,,,,,
20800,0,,,,,,,,,
20900,0,,,,,,,,,
21000,0,,,,,,,,,
21100,0,,,,,,,,,
21200,0,,,,,,,,,
21300,-0.0114,,,,,,,,,
21400,0,,,,,,,,,
21500,0.0114,,,,,,,,,
21600,0,,,,,,,,,
21700,0.0114,,,,,,,,,
21800,0,,,,,,,,,
21900,0,,,,,,,,,
22000,0,,,,,,,,,
22100,0.0114,,,,,,,,,
22200,0,,,,,,,,,
22300,0,,,,,,,,,
22400,0,,,,,,,,,
22500,0,,,,,,,,,
22600,0,,,,,,,,,
22700,0,,,,,,,,,
22800,-0.0114,,,,,,,,,
22900,0,,,,,,,,,
23000,0,,,,,,,,,
23100,0.0114,,,,,,,,,
23200,0,,,,,,,,,
23300,0,,,,,,,,,
23400,0.0114,,,,,,,,,
23500,0,,,,,,,,,
23600,0,,,,,,,,,
23700,0,,,,,,,,,
23800,0,,,,,,,,,
23900,0,,,,,,,,,
24000,0.0114,,,,,,,,,
24100,0.0114,,,,,,,,,
24200,0,,,,,,,,,
24300,0.0229,,,,,,,,,
24400,0.0741,,,,,,,,,
24500,0.1124,,,,,,,,,
24600,0.1268,,,,,,,,,
24700,0.1455,,,,,,,,,
24800,0.1861,,,,,,,,,
24900,0.2049,,,,,,,,,
25000,0.1946,,,,,,,,,
25100,0.1974,,,,,,,,,
25200,0.1941,,,,,,,,,
25300,0.1764,,,,,,,,,
25400,0.13,,,,,,,,,
25500,0.1146,,,,,,,,,
25600,0.0952,,,,,,,,,
25700,0.0454,,,,,,,,,
25800,0.0229,,,,,,,,,
25900,0,,,,,,,,,
26000,0,,,,,,,,,
26100,0,,,,,,,,,
26200,0,,,,,,,,,
26300,0.0114,,,,,,,,,
26400,0,,,,,,,,,
26500,0.0114,,,,,,,,,
26600,0,,,,,,,,,
26700,0,,,,,,,,,
26800,0,,,,,,,,,
26900,0,,,,,,,,,
27000,0,,,,,,,,,
27100,0,,,,,,,,,
27200,-0.0114,,,,,,,,,
27300,0,,,,,,,,,
27400,0.0114,,,,,,,,,
27500,0,,,,,,,,,
27600,-0.0115,,,,,,,,,
27700,0,,,,,,,,,
27800,-0.0114,,,,,,,,,
27900,0,,,,,,,,,
28000,-0.0114,,,,,,,,,
28100,0,,,,,,,,,
28200,0.0114,,,,,,,,,
28300,0.0114,,,,,,,,,
28400,0,,,,,,,,,
28500,-0.0114,,,,,,,,,
28600,0,,,,,,,,,
28700,0,,,,,,,,,
28800,0,,,,,,,,,
28900,-0.0114,,,,,,,,,
29000,0.0114,,,,,,,,,
29100,0.0114,,,,,,,,,
29200,0,,,,,,,,,
29300,0.0114,,,,,,,,,
29400,0,,,,,,,,,
29500,0,,,,,,,,,
29600,0,,,,,,,,,
29700,0,,,,,,,,,
29800,0,,,,,,,,,
29900,0,,,,,,,,,
30000,0,,,,,,,,,
30100,0,,,,,,,,,
30200,-0.0114,,,,,,,,,
30300,0,,,,,,,,,
30400,0,,,,,,,,,
30500,0,,,,,,,,,
30600,0.0114,,,,,,,,,
30700,0.0114,,,,,,,,,
30800,-0.0114,,,,,,,,,
30900,0.0115,,,,,,,,,
31000,-0.0114,,,,,,,,,
31100,0,,,,,,,,,
31200,-0.0114,,,,,,,,,
31300,-0.0114,,,,,,,,,
31400,0,,,,,,,,,
31500,-0.0114,,,,,,,,,
31600,0,,,,,,,,,
31700,0.0114,,,,,,,,,
31800,0,,,,,,,,,
31900,0,,,,,,,,,
32000,0,,,,,,,,,
32100,0,,,,,,,,,
32200,0,,,,,,,,,
32300,-0.0114,,,,,,,,,
32400,-0.0687,,,,,,,,,
32500,-0.0572,,,,,,,,,
32600,-0.0991,,,,,,,,,
32700,-0.0901,,,,,,,,,
32800,-0.1139,,,,,,,,,
32900,-0.142,,,,,,,,,
33000,-0.1291,,,,,,,,,
33100,-0.131,,,,,,,,,
33200,-0.118,,,,,,,,,
33300,-0.0961,,,,,,,,,
33400,-0.076,,,,,,,,,
33500,-0.0839,,,,,,,,,
33600,-0.054,,,,,,,,,
33700,-0.0229,,,,,,,,,
33800,-0.0114,,,,,,,,,
33900,-0.0114,,,,,,,,,
34000,0,,,,,,,,,
34100,0.0114,,,,,,,,,
34200,0,,,,,,,,,
34300,0.0114,,,,,,,,,
34400,0,,,,,,,,,
34500,-0.0115,,,,,,,,,
34600,0,,,,,,,,,
34700,0,,,,,,,,,
34800,0,,,,,,,,,
34900,-0.0114,,,,,,,,,
35000,0,,,,,,,,,
35100,0.0114,,,,,,,,,
35200,0,,,,,,,,,
35300,0,,,,,,,,,
35400,0,,,,,,,,,
35500,0,,,,,,,,,
35600,-0.0114,,,,,,,,,
35700,0,,,,,,,,,
35800,0,,,,,,,,,
35900,0,,,,,,,,,
36000,0,,,,,,,,,
36100,0,,,,,,,,,
36200,0.0114,,,,,,,,,
36300,0,,,,,,,,,
36400,0.0114,,,,,,,,,
36500,0,,,,,,,,,
36600,0,,,,,,,,,
36700,0,,,,,,,,,
36800,-0.0114,,,,,,,,,
36900,-0.0114,,,,,,,,,
37000,0,,,,,,,,,
37100,0,,,,,,,,,
37200,-0.0114,,,,,,,,,
37300,-0.0114,,,,,,,,,
37400,0.0114,,,,,,,,,
37500,0.0114,,,,,,,,,
37600,-0.0114,,,,,,,,,
37700,0,,,,,,,,,
37800,0,,,,,,,,,
37900,0.0114,,,,,,,,,
38000,0,,,,,,,,,
38100,0.0114,,,,,,,,,
38200,-0.0114,,,,,,,,,
38300,0,,,,,,,,,
38400,0.0114,,,,,,,,,
38500,0.0114,,,,,,,,,
38600,0.0114,,,,,,,,,
38700,0,,,,,,,,,
38800,-0.0114,,,,,,,,,
38900,0.0114,,,,,,,,,
39000,0,,,,,,,,,
39100,0,,,,,,,,,
39200,-0.0114,,,,,,,,,
39300,-0.0114,,,,,,,,,
39400,0,,,,,,,,,
39500,0,,,,,,,,,
39600,0,,,,,,,,,
39700,0,,,,,,,,,
39800,0,,,,,,,,,
39900,0,,,,,,,,,
40000,-0.0114,,,,,,,,,
40100,0.0114,,,,,,,,,
40200,0,,,,,,,,,
40300,0,,,,,,,,,
40400,-0.0761,,,,,,,,,
40500,-0.1442,,,,,,,,,
40600,-0.1112,,,,,,,,,
40700,-0.1441,,,,,,,,,
40800,-0.204,,,,,,,,,
40900,-0.1869,,,,,,,,,
41000,-0.2,,,,,,,,,
41100,-0.2054,,,,,,,,,
41200,-0.1898,,,,,,,,,
41300,-0.1591,,,,,,,,,
41400,-0.1226,,,,,,,,,
41500,-0.1169,,,,,,,,,
41600,-0.0712,,,,,,,,,
41700,-0.0458,,,,,,,,,
41800,-0.0229,,,,,,,,,
41900,0,,,,,,,,,
42000,0,,,,,,,,,
42100,0,,,,,,,,,
42200,0,,,,,,,,,
42300,0.0114,,,,,,,,,
42400,0,,,,,,,,,
42500,0,,,,,,,,,
42600,0.0114,,,,,,,,,
42700,0,,,,,,,,,
42800,0,,,,,,,,,
42900,0,,,,,,,,,
43000,0,,,,,,,,,
43100,0,,,,,,,,,
43200,0,,,,,,,,,
43300,0.0114,,,,,,,,,
43400,0,,,,,,,,,
43500,0,,,,,,,,,
43600,0,,,,,,,,,
43700,0,,,,,,,,,
43800,-0.0114,,,,,,,,,
43900,0.0114,,,,,,,,,
44000,0,,,,,,,,,
44100,0,,,,,,,,,
44200,0,,,,,,,,,
44300,0,,,,,,,,,
44400,0,,,,,,,,,
44500,0,,,,,,,,,
44600,0,,,,,,,,,
44700,0,,,,,,,,,
44800,-0.0114,,,,,,,,,
44900,0,,,,,,,,,
45000,0,,,,,,,,,
45100,0,,,,,,,,,
45200,0,,,,,,,,,
45300,-0.0114,,,,,,,,,
45400,0,,,,,,,,,
45500,0,,,,,,,,,
45600,0,,,,,,,,,
45700,0,,,,,,,,,
45800,0,,,,,,,,,
45900,0,,,,,,,,,
46000,0,,,,,,,,,
46100,0,,,,,,,,,
46200,0.0115,,,,,,,,,
46300,0,,,,,,,,,
46400,0,,,,,,,,,
46500,0.0114,,,,,,,,,
46600,0,,,,,,,,,
46700,-0.0114,,,,,,,,,
46800,0,,,,,,,,,
46900,0,,,,,,,,,
47000,-0.0114,,,,,,,,,
47100,-0.0114,,,,,,,,,
47200,0,,,,,,,,,
47300,0,,,,,,,,,
47400,0,,,,,,,,,
47500,-0.0114,,,,,,,,,
47600,0,,,,,,,,,
47700,0,,,,,,,,,
47800,0,,,,,,,,,
47900,0,,,,,,,,,
48000,-0.0114,,,,,,,,,
48100,0.0114,,,,,,,,,
48200,0.0229,,,,,,,,,
48300,0.0575,,,,,,,,,
48400,0.1951,,,,,,,,,
48500,0.2451,,,,,,,,,
48600,0.3012,,,,,,,,,
48700,0.3899,,,,,,,,,
48800,0.4543,,,,,,,,,
48900,0.492,,,,,,,,,
49000,0.5145,,,,,,,,,
49100,0.5087,,,,,,,,,
49200,0.464,,,,,,,,,
49300,0.3978,,,,,,,,,
49400,0.3542,,,,,,,,,
49500,0.2664,,,,,,,,,
49600,0.1535,,,,,,,,,
49700,0.1139,,,,,,,,,
49800,0.0572,,,,,,,,,
49900,0,,,,,,,,,
50000,0,,,,,,,,,
50100,0.0229,,,,,,,,,
50200,0.0114,,,,,,,,,
50300,0,,,,,,,,,
50400,0,,,,,,,,,
50500,0,,,,,,,,,
50600,0,,,,,,,,,
50700,0,,,,,,,,,
50800,0,,,,,,,,,
50900,0.0114,,,,,,,,,
51000,0,,,,,,,,,
51100,0,,,,,,,,,
51200,0,,,,,,,,,
51300,0.0114,,,,,,,,,
51400,-0.0114,,,,,,,,,
51500,0,,,,,,,,,
51600,0,,,,,,,,,
51700,0,,,,,,,,,
51800,-0.0114,,,,,,,,,
51900,-0.0114,,,,,,,,,
52000,0,,,,,,,,,
52100,0,,,,,,,,,
52200,0,,,,,,,,,
52300,0.0114,,,,,,,,,
52400,0,,,,,,,,,
52500,0,,,,,,,,,
52600,0,,,,,,,,,
52700,0,,,,,,,,,
52800,0,,,,,,,,,
52900,0.0114,,,,,,,,,
53000,-0.0114,,,,,,,,,
53100,0,,,,,,,,,
53200,0.0114,,,,,,,,,
53300,0,,,,,,,,,
53400,0,,,,,,,,,
53500,0,,,,,,,,,
53600,0,,,,,,,,,
53700,0,,,,,,,,,
53800,0,,,,,,,,,
53900,0,,,,,,,,,
54000,0,,,,,,,,,
54100,0,,,,,,,,,
54200,0.0114,,,,,,,,,
54300,0,,,,,,,,,
54400,0,,,,,,,,,
54500,0,,,,,,,,,
54600,-0.0114,,,,,,,,,
54700,0,,,,,,,,,
54800,0,,,,,,,,,
54900,0.0114,,,,,,,,,
55000,0,,,,,,,,,
55100,0,,,,,,,,,
55200,0,,,,,,,,,
55300,0.0114,,,,,,,,,
55400,0,,,,,,,,,
55500,0.0114,,,,,,,,,
55600,0,,,,,,,,,
55700,0,,,,,,,,,
55800,0,,,,,,,,,
55900,0.0114,,,,,,,,,
56000,0,,,,,,,,,
56100,0,,,,,,,,,
56200,-0.0343,,,,,,,,,
56300,-0.0598,,,,,,,,,
56400,-0.1864,,,,,,,,,
56500,-0.2473,,,,,,,,,
56600,-0.3221,,,,,,,,,
56700,-0.3994,,,,,,,,,
56800,-0.4576,,,,,,,,,
56900,-0.4831,,,,,,,,,
57000,-0.4976,,,,,,,,,
57100,-0.4967,,,,,,,,,
57200,-0.4778,,,,,,,,,
57300,-0.4129,,,,,,,,,
57400,-0.341,,,,,,,,,
57500,-0.2805,,,,,,,,,
57600,-0.1786,,,,,,,,,
57700,-0.0926,,,,,,,,,
57800,-0.0563,,,,,,,,,
57900,0,,,,,,,,,
58000,-0.0114,,,,,,,,,
58100,0,,,,,,,,,
58200,0,,,,,,,,,
58300,0,,,,,,,,,
58400,0,,,,,,,,,
58500,0.0114,,,,,,,,,
58600,0.0114,,,,,,,,,
58700,0,,,,,,,,,
58800,0.0114,,,,,,,,,
58900,0,,,,,,,,,
59000,0,,,,,,,,,
59100,-0.0114,,,,,,,,,
59200,0.0114,,,,,,,,,
59300,0,,,,,,,,,
59400,0,,,,,,,,,
59500,0,,,,,,,,,
59600,0,,,,,,,,,
59700,0,,,,,,,,,
59800,-0.0114,,,,,,,,,
59900,0,,,,,,,,,
60000,0,,,,,,,,,
60100,0,,,,,,,,,
60200,0,,,,,,,,,
60300,-0.0114,,,,,,,,,
60400,-0.0114,,,,,,,,,
60500,0,,,,,,,,,
60600,0.0114,,,,,,,,,
60700,0,,,,,,,,,
60800,0,,,,,,,,,
60900,-0.0114,,,,,,,,,
61000,0,,,,,,,,,
61100,0,,,,,,,,,
61200,0,,,,,,,,,
61300,-0.0114,,,,,,,,,
61400,0,,,,,,,,,
61500,0,,,,,,,,,
61600,0,,,,,,,,,
61700,0,,,,,,,,,
61800,0,,,,,,,,,
61900,0.0114,,,,,,,,,
62000,-0.0114,,,,,,,,,
62100,0,,,,,,,,,
62200,0,,,,,,,,,
62300,0,,,,,,,,,
62400,0,,,,,,,,,
62500,0,,,,,,,,,
62600,0,,,,,,,,,
62700,0.0114,,,,,,,,,
62800,0,,,,,,,,,
62900,0,,,,,,,,,
63000,0.0114,,,,,,,,,
63100,0,,,,,,,,,
63200,0.0114,,,,,,,,,
63300,0,,,,,,,,,
63400,0,,,,,,,,,
63500,0,,,,,,,,,
63600,0,,,,,,,,,
63700,0,,,,,,,,,
63800,0,,,,,,,,,
63900,0,,,,,,,,,
64000,0,,,,,,,,,
64100,0,,,,,,,,,
64200,0,,,,,,,,,
64300,-0.0114,,,,,,,,,
64400,-0.0458,,,,,,,,,
64500,-0.1545,,,,,,,,,
64600,-0.1192,,,,,,,,,
64700,-0.1144,,,,,,,,,
64800,-0.2001,,,,,,,,,
64900,-0.2105,,,,,,,,,
65000,-0.1877,,,,,,,,,
65100,-0.2049,,,,,,,,,
65200,-0.1955,,,,,,,,,
65300,-0.1654,,,,,,,,,
65400,-0.1227,,,,,,,,,
65500,-0.105,,,,,,,,,
65600,-0.0798,,,,,,,,,
65700,-0.0343,,,,,,,,,
65800,-0.0229,,,,,,,,,
65900,-0.0114,,,,,,,,,
66000,0,,,,,,,,,
66100,-0.0114,,,,,,,,,
66200,-0.0114,,,,,,,,,
66300,0.0114,,,,,,,,,
66400,0.0114,,,,,,,,,
66500,0.0114,,,,,,,,,
66600,0,,,,,,,,,
66700,0,,,,,,,,,
66800,0,,,,,,,,,
66900,0,,,,,,,,,
67000,0,,,,,,,,,
67100,-0.0114,,,,,,,,,
67200,0,,,,,,,,,
67300,0,,,,,,,,,
67400,0.0114,,,,,,,,,
67500,0,,,,,,,,,
67600,0,,,,,,,,,
67700,0,,,,,,,,,
67800,0,,,,,,,,,
67900,0,,,,,,,,,
68000,0,,,,,,,,,
68100,-0.0114,,,,,,,,,
68200,0,,,,,,,,,
68300,-0.0114,,,,,,,,,
68400,0,,,,,,,,,
68500,0.0114,,,,,,,,,
68600,0,,,,,,,,,
68700,0,,,,,,,,,
68800,0,,,,,,,,,
68900,0,,,,,,,,,
69000,0,,,,,,,,,
69100,-0.0114,,,,,,,,,
69200,0.0114,,,,,,,,,
69300,0,,,,,,,,,
69400,0,,,,,,,,,
69500,0,,,,,,,,,
69600,0.0114,,,,,,,,,
69700,-0.0114,,,,,,,,,
69800,0,,,,,,,,,
69900,0,,,,,,,,,
70000,0,,,,,,,,,
70100,0,,,,,,,,,
70200,0,,,,,,,,,
70300,0,,,,,,,,,
70400,0.0114,,,,,,,,,
70500,0,,,,,,,,,
70600,-0.0114,,,,,,,,,
70700,0,,,,,,,,,
70800,-0.0114,,,,,,,,,
70900,0.0114,,,,,,,,,
71000,0,,,,,,,,,
71100,0,,,,,,,,,
71200,0.0114,,,,,,,,,
71300,0,,,,,,,,,
71400,0.0114,,,,,,,,,
71500,0,,,,,,,,,
71600,0,,,,,,,,,
71700,0.0115,,,,,,,,,
71800,-0.0114,,,,,,,,,
71900,0,,,,,,,,,
72000,0,,,,,,,,,
72100,-0.0114,,,,,,,,,
72200,0.0114,,,,,,,,,
72300,0,,,,,,,,,
72400,-0.0343,,,,,,,,,
72500,-0.1076,,,,,,,,,
72600,-0.0907,,,,,,,,,
72700,-0.0591,,,,,,,,,
72800,-0.1253,,,,,,,,,
72900,-0.1426,,,,,,,,,
73000,-0.1184,,,,,,,,,
73100,-0.1295,,,,,,,,,
73200,-0.1232,,,,,,,,,
73300,-0.0975,,,,,,,,,
73400,-0.0839,,,,,,,,,
73500,-0.0785,,,,,,,,,
73600,-0.0452,,,,,,,,,
73700,-0.0114,,,,,,,,,
73800,0,,,,,,,,,
73900,-0.0114,,,,,,,,,
74000,-0.0114,,,,,,,,,
74100,-0.0114,,,,,,,,,
74200,0,,,,,,,,,
74300,0,,,,,,,,,
74400,0.0114,,,,,,,,,
74500,0,,,,,,,,,
74600,0,,,,,,,,,
74700,0,,,,,,,,,
74800,0,,,,,,,,,
74900,0,,,,,,,,,
75000,0,,,,,,,,,
75100,0,,,,,,,,,
75200,0,,,,,,,,,
75300,0,,,,,,,,,
75400,0,,,,,,,,,
75500,0,,,,,,,,,
75600,0,,,,,,,,,
75700,0,,,,,,,,,
75800,-0.0114,,,,,,,,,
75900,-0.0114,,,,,,,,,
76000,-0.0114,,,,,,,,,
76100,-0.0114,,,,,,,,,
76200,0.0114,,,,,,,,,
76300,0,,,,,,,,,
76400,-0.0114,,,,,,,,,
76500,0,,,,,,,,,
76600,0,,,,,,,,,
76700,0.0114,,,,,,,,,
76800,0,,,,,,,,,
76900,0.0114,,,,,,,,,
77000,0,,,,,,,,,
77100,0,,,,,,,,,
77200,0,,,,,,,,,
77300,0.0114,,,,,,,,,
77400,0,,,,,,,,,
77500,0,,,,,,,,,
77600,0,,,,,,,,,
77700,0.0114,,,,,,,,,
77800,0,,,,,,,,,
77900,0,,,,,,,,,
78000,0,,,,,,,,,
78100,0,,,,,,,,,
78200,-0.0114,,,,,,,,,
78300,0,,,,,,,,,
78400,-0.0114,,,,,,,,,
78500,0,,,,,,,,,
78600,0,,,,,,,,,
78700,0,,,,,,,,,
78800,0,,,,,,,,,
78900,0,,,,,,,,,
79000,0,,,,,,,,,
79100,0,,,,,,,,,
79200,0,,,,,,,,,
79300,0,,,,,,,,,
79400,0,,,,,,,,,
79500,0,,,,,,,,,
79600,0,,,,,,,,,
79700,0.0114,,,,,,,,,
79800,0,,,,,,,,,
79900,0,,,,,,,,,
80000,-0.0114,,,,,,,,,
80100,0,,,,,,,,,
80200,0.0114,,,,,,,,,
80300,0.0343,,,,,,,,,
80400,0.0376,,,,,,,,,
80500,0.127,,,,,,,,,
80600,0.1069,,,,,,,,,
80700,0.1237,,,,,,,,,
80800,0.2018,,,,,,,,,
80900,0.1953,,,,,,,,,
81000,0.188,,,,,,,,,
81100,0.2018,,,,,,,,,
81200,0.1928,,,,,,,,,
81300,0.1566,,,,,,,,,
81400,0.1277,,,,,,,,,
81500,0.0987,,,,,,,,,
81600,0.0665,,,,,,,,,
81700,0.0489,,,,,,,,,
81800,0.0114,,,,,,,,,
81900,0,,,,,,,,,
82000,0.0115,,,,,,,,,
82100,0,,,,,,,,,
82200,-0.0114,,,,,,,,,
82300,0,,,,,,,,,
82400,0,,,,,,,,,
82500,0,,,,,,,,,
82600,0,,,,,,,,,
82700,0,,,,,,,,,
82800,0,,,,,,,,,
82900,0.0114,,,,,,,,,
83000,0,,,,,,,,,
83100,0,,,,,,,,,
83200,0,,,,,,,,,
83300,0,,,,,,,,,
83400,0,,,,,,,,,
83500,0,,,,,,,,,
83600,0,,,,,,,,,
83700,0.0114,,,,,,,,,
83800,0,,,,,,,,,
83900,0,,,,,,,,,
84000,0,,,,,,,,,
84100,0,,,,,,,,,
84200,0,,,,,,,,,
84300,-0.0229,,,,,,,,,
84400,0,,,,,,,,,
84500,0,,,,,,,,,
84600,0,,,,,,,,,
84700,0.0114,,,,,,,,,
84800,0,,,,,,,,,
84900,0.0114,,,,,,,,,
85000,0.0114,,,,,,,,,
85100,0,,,,,,,,,
85200,0,,,,,,,,,
85300,0,,,,,,,,,
85400,-0.0114,,,,,,,,,
85500,0,,,,,,,,,
85600,0,,,,,,,,,
85700,0,,,,,,,,,
85800,0.0114,,,,,,,,,
85900,0.0114,,,,,,,,,
86000,0.0114,,,,,,,,,
86100,0,,,,,,,,,
86200,0,,,,,,,,,
86300,0,,,,,,,,,
86400,0,,,,,,,,,
86500,0,,,,,,,,,
86600,0,,,,,,,,,
86700,0.0114,,,,,,,,,
86800,0,,,,,,,,,
86900,0,,,,,,,,,
87000,0,,,,,,,,,
87100,0,,,,,,,,,
87200,0,,,,,,,,,
87300,0,,,,,,,,,
87400,0,,,,,,,,,
87500,0,,,,,,,,,
87600,0.0114,,,,,,,,,
87700,0.0114,,,,,,,,,
87800,0,,,,,,,,,
87900,0,,,,,,,,,
88000,0,,,,,,,,,
88100,0,,,,,,,,,
88200,0.0114,,,,,,,,,
88300,0.1042,,,,,,,,,
88400,0.1879,,,,,,,,,
88500,0.1986,,,,,,,,,
88600,0.3263,,,,,,,,,
88700,0.4067,,,,,,,,,
88800,0.4408,,,,,,,,,
88900,0.4957,,,,,,,,,
89000,0.4934,,,,,,,,,
89100,0.506,,,,,,,,,
89200,0.4679,,,,,,,,,
89300,0.3949,,,,,,,,,
89400,0.3406,,,,,,,,,
89500,0.2963,,,,,,,,,
